,Author_A,Author_B,count,aa,ra,jc,pa
6397,2033,2982,2,2.2766524625627134,0.5748538011695906,0.19230769230769232,238
6398,2033,2984,1,0.0,0.0,0.0,493
6399,2033,2998,1,1.4426950408889634,0.5,0.05555555555555555,34
6400,2033,3165,2,2.9548914453528043,0.6865601503759398,0.12727272727272726,765
6401,2033,3733,1,1.4426950408889634,0.5,0.05555555555555555,34
6402,2033,3957,2,2.0974650177014174,0.4796157059314954,0.2777777777777778,102
6403,2034,2049,1,2.0670588555014975,0.5777777777777777,0.4,49
6404,2035,2255,3,3.2544850807863703,0.9444444444444443,0.75,49
6405,2035,2906,2,2.4889252761603924,0.6706349206349206,0.625,42
6406,2035,3566,2,3.287485076193134,0.9623015873015873,0.6666666666666666,56
6407,2035,3855,2,2.566137555748652,0.7123015873015873,0.5,56
6408,2036,2171,1,1.135578845009306,0.21496924128503075,0.2,81
6409,2036,3005,1,1.2510751864276162,0.27344877344877344,0.12,171
6410,2036,3147,4,3.8297528308127373,0.9812751575909471,0.5333333333333333,126
6411,2036,3892,1,1.7865598807426646,0.42900432900432905,0.12121212121212122,252
6412,2036,3920,4,1.3003597447499762,0.30714285714285716,0.17647058823529413,99
6413,2038,2250,1,1.8504618954184417,0.26103818111293764,0.35294117647058826,126
6414,2038,2779,1,0.47367842313899244,0.03138589525430138,0.045454545454545456,448
6415,2038,3926,1,2.0428841977179975,0.34992707000182643,0.11320754716981132,630
6416,204,1204,1,0.4170323914242463,0.09090909090909091,0.16666666666666666,10
6417,204,1256,2,1.8597274323132098,0.5909090909090909,0.5,20
6418,204,243,1,1.8597274323132098,0.5909090909090909,0.5,20
6419,204,3055,4,1.8597274323132098,0.5909090909090909,0.5,20
6420,2040,2306,1,4.856182321945354,0.6161694399117,0.2962962962962963,969
6421,2040,2386,1,0.9479818718025272,0.24358974358974358,0.038461538461538464,153
6422,2040,2439,1,4.7308030613615415,0.6550604216045393,0.25862068965517243,1122
6423,2040,2614,2,1.800780495670471,0.5666666666666667,0.057692307692307696,204
6424,2040,2915,1,4.888877917410329,0.63033948039753,0.26229508196721313,1326
6425,2040,2932,1,4.72051031381488,0.6505149670590846,0.26785714285714285,1020
6426,2040,2960,1,5.165311971066447,0.6586200233839553,0.25,1734
6427,2040,3019,1,4.693644754287973,0.6380149670590847,0.28846153846153844,816
6428,2040,3141,1,4.693644754287973,0.6380149670590847,0.28846153846153844,816
6429,2040,3286,1,4.867346855087412,0.6211819712400208,0.2857142857142857,1071
6430,2040,3302,1,4.72051031381488,0.6505149670590846,0.26785714285714285,1020
6431,2040,3445,1,4.909805926337789,0.6384979885560381,0.23529411764705882,1683
6432,2040,3484,2,2.547048461119159,0.4554945054945055,0.12280701754385964,663
6433,2040,3577,2,9.726191296098259,1.3239634218155891,0.3875,3060
6434,2040,3613,1,4.916750280564839,0.6410232410812907,0.22535211267605634,1836
6435,2040,3718,3,1.7961895528624594,0.44478021978021975,0.07547169811320754,306
6436,2040,3753,1,4.867346855087412,0.6211819712400208,0.2857142857142857,1071
6437,2040,3776,12,0.5278178287273056,0.04607843137254902,0.019801980198019802,2652
6438,2040,3779,2,2.3146788380402215,0.7095238095238094,0.07692307692307693,255
6439,2040,3974,1,4.747390838080079,0.6620534285975461,0.24193548387096775,1326
6440,2040,3975,1,4.941470815696421,0.6491931757218135,0.18604651162790697,2601
6441,2040,4082,1,2.567650333301584,0.46575091575091576,0.11864406779661017,765
6442,2042,2720,1,0.9102392266268373,0.3333333333333333,0.25,6
6443,2044,2172,1,0.43429448190325176,0.1,0.2,8
6444,2045,4029,2,0.0,0.0,0.0,5
6445,2046,3677,1,0.0,0.0,0.0,77
6446,2047,3254,2,1.4426950408889634,0.5,0.3333333333333333,15
6447,2048,2543,2,0.48089834696298783,0.125,0.125,14
6448,2048,3001,1,0.0,0.0,0.0,77
6449,2048,3934,1,1.391137573589825,0.4583333333333333,0.08695652173913043,126
6450,2048,4027,2,1.391137573589825,0.4583333333333333,0.25,21
6451,205,1711,1,1.424137568996588,0.47619047619047616,0.16666666666666666,48
6452,205,1841,1,1.072008968920998,0.30952380952380953,0.2222222222222222,24
6453,205,1910,1,1.682305726899202,0.5026315789473684,0.2727272727272727,48
6454,205,2300,1,1.9007930815553407,0.6166666666666667,0.125,152
6455,205,3486,1,1.5190688330059676,0.4192982456140351,0.3333333333333333,32
6456,205,868,1,0.0,0.0,0.0,80
6457,2052,2206,1,0.5353424006182622,0.04772727272727273,0.06666666666666667,247
6458,2052,2210,1,0.6048932313771509,0.07500000000000001,0.058823529411764705,323
6459,2052,2493,1,0.23537745555238682,0.014285714285714285,0.03125,266
6460,2052,2494,1,0.2518706487516997,0.018867924528301886,0.043478260869565216,95
6461,2052,2681,2,2.5094942585613227,0.5565476190476191,0.07228915662650602,1330
6462,2052,2873,1,0.6609562759330969,0.10192307692307692,0.03278688524590164,836
6463,2052,3056,2,0.2710850306818168,0.025,0.027777777777777776,342
6464,2052,3079,1,1.4471641456502704,0.2702380952380952,0.12903225806451613,304
6465,2052,3643,1,0.2518706487516997,0.018867924528301886,0.05,38
6466,2052,3703,2,0.0,0.0,0.0,19
6467,2052,3718,1,0.2710850306818168,0.025,0.041666666666666664,114
6468,2052,3789,1,2.0640299754485754,0.7,0.02857142857142857,1007
6469,2052,3851,1,0.6240411545465779,0.08382352941176471,0.05405405405405406,380
6470,2052,3854,1,1.3269395589095234,0.20773809523809522,0.17391304347826086,152
6471,2053,2611,1,2.2924707415071923,0.35841845706858316,0.28,220
6472,2053,2681,1,0.6863148994886373,0.11529933481152993,0.02564102564102564,700
6473,2053,3162,3,2.6286093754321205,0.407206335856462,0.1038961038961039,750
6474,2053,3366,3,2.0933275168661747,0.265236638886765,0.6363636363636364,80
6475,2053,3511,2,2.4343312587840056,0.32724962589975204,0.6153846153846154,110
6476,2055,3197,1,0.0,0.0,0.0,17
6477,2056,3673,1,0.0,0.0,0.0,3
6478,2057,3315,1,1.1352332769293625,0.34285714285714286,0.2857142857142857,20
6479,2057,3467,1,1.2352458628142324,0.39285714285714285,0.25,25
6480,2058,3677,4,0.0,0.0,0.0,77
6481,206,1168,1,1.8204784532536746,0.6666666666666666,0.5,9
6482,206,3122,1,1.8204784532536746,0.6666666666666666,0.5,9
6483,206,4070,1,1.8204784532536746,0.6666666666666666,0.5,9
6484,2060,2733,2,0.0,0.0,0.0,9
6485,2060,3051,3,0.6853325033680698,0.1240981240981241,0.2,27
6486,2060,3810,1,1.2265277667133727,0.17385242385242386,0.18181818181818182,153
6487,2060,3978,1,1.3025459971692763,0.20564892623716152,0.09523809523809523,333
6488,2061,2914,3,0.2302128900546512,0.012987012987012988,0.011904761904761904,166
6489,2061,3677,1,0.22630370469475658,0.012048192771084338,0.01282051282051282,154
6490,2064,2779,1,0.265872585674852,0.023255813953488372,0.030303030303030304,64
6491,2065,2129,2,0.9102392266268373,0.3333333333333333,0.05,38
6492,2065,2145,1,3.7691515778747613,0.4547895964737368,0.5,380
6493,2065,2997,1,3.888089018021791,0.4952657869499273,0.11711711711711711,1995
6494,2065,3102,1,3.8651302650907375,0.48986422333940843,0.1780821917808219,1273
6495,2065,3261,1,3.796032102139961,0.46632805801219834,0.40625,494
6496,2065,3351,1,3.8028581500696825,0.4690753107594511,0.38235294117647056,532
6497,2065,3409,1,3.8354133921510414,0.480980072664213,0.2708333333333333,798
6498,2065,3573,1,3.7336904055012403,0.4381229298070701,0.6190476190476191,285
6499,2065,3757,1,3.7691515778747613,0.4547895964737368,0.5,380
6500,2065,3955,1,3.8706212849959782,0.4912760829602233,0.1625,1406
6501,2065,4035,5,0.8237908669518037,0.09171399446628804,0.15,76
6502,2066,2155,1,0.6814849176574682,0.1111111111111111,0.07142857142857142,209
6503,2066,2317,3,2.040842364516724,0.5740981240981241,0.16666666666666666,171
6504,2066,2518,2,3.2603775489407605,0.8579482532970906,0.05343511450381679,2261
6505,2066,2848,1,0.0,0.0,0.0,133
6506,2066,2861,5,2.1558498345968986,0.43275401069518715,0.06060606060606061,1634
6507,2066,2990,1,0.8239820458057158,0.09128158663042385,0.028846153846153848,1672
6508,2066,3103,1,0.8361727768700231,0.10336460165461533,0.15,76
6509,2066,3134,1,1.1697836207390608,0.2584033613445378,0.15,76
6510,2066,3576,4,0.6780597295779577,0.03597855632739354,0.0967741935483871,285
6511,2066,3800,2,1.9979697401319727,0.4658348187759953,0.19230769230769232,228
6512,2067,2779,2,3.3595718001293884,0.28360623312262406,0.3170731707317073,704
6513,2067,3163,1,0.9102392266268373,0.3333333333333333,0.043478260869565216,44
6514,2067,3694,2,3.6651519586983436,0.31930538566499694,0.1590909090909091,1760
6515,2067,3709,1,1.4426950408889634,0.5,0.041666666666666664,66
6516,2067,3734,4,4.1331629963195855,0.4333011121607234,0.13513513513513514,2288
6517,2067,4029,3,0.6795405437130821,0.11694915254237288,0.08,110
6518,2069,3093,1,0.0,0.0,0.0,12
6519,207,1051,2,2.1032367033167354,0.3569624819624819,0.13953488372093023,390
6520,207,1131,1,2.0971398104505092,0.3548257298257298,0.15,360
6521,207,1799,1,2.061537143282008,0.3409368409368409,0.21428571428571427,240
6522,207,1849,2,2.047736384973082,0.33498445998445997,0.24,210
6523,207,1928,1,1.312668831008682,0.41666666666666663,0.16666666666666666,40
6524,207,2611,2,2.05267967057746,0.3371489621489621,0.23076923076923078,220
6525,207,2798,1,1.1237771248263264,0.3333333333333333,0.18181818181818182,30
6526,207,695,1,1.9737655193442878,0.29927017427017427,0.375,120
6527,2070,2774,3,0.0,0.0,0.0,54
6528,2071,2141,1,4.199390749149431,0.6203413464168142,0.325,660
6529,2071,2291,2,1.555831132713144,0.2287271075238365,0.125,396
6530,2071,2377,1,1.87420694053013,0.2696772603122246,0.16216216216216217,330
6531,2071,2447,2,2.9166981082769756,0.43937423000919423,0.2571428571428571,363
6532,2071,2528,1,4.438683669821222,0.7306960581302215,0.3023255813953488,759
6533,2071,2799,1,1.0233602164588225,0.18196484201157098,0.07692307692307693,297
6534,2071,2825,3,5.234366078486168,0.8137744014570121,0.41025641025641024,726
6535,2071,2868,14,7.74432533704742,1.4588950184817011,0.17647058823529413,3531
6536,2071,2899,2,0.24136313830927508,0.015873015873015872,0.017543859649122806,825
6537,2071,2922,3,3.3609181386241707,0.5539575633425277,0.29411764705882354,363
6538,2071,3001,2,2.555645803240518,0.38011980689607555,0.2222222222222222,363
6539,2071,3018,4,4.47143412376696,0.7537638099518433,0.35135135135135137,561
6540,2071,3155,2,1.5503374696995311,0.2254431028811362,0.1388888888888889,264
6541,2071,3305,10,6.857186247709934,1.3829981703626744,0.45,825
6542,2071,3320,1,2.8987073290359704,0.4353146120908807,0.2647058823529412,330
6543,2071,3393,1,2.675282743186538,0.4071134481460568,0.12698412698412698,1254
6544,2071,3506,1,1.3384641520193075,0.32571428571428573,0.06382978723404255,561
6545,2071,3675,1,1.900372988890335,0.2589985957977949,0.12,759
6546,2071,3936,3,1.446804441578709,0.2660709161713466,0.1111111111111111,231
6547,2071,4008,2,1.1775219335143179,0.24168067226890755,0.08108108108108109,231
6548,2072,2582,18,2.6853649100081873,0.8999999999999999,0.3,42
6549,2072,3874,3,1.1352332769293625,0.34285714285714286,0.2222222222222222,30
6550,2072,3906,1,0.0,0.0,0.0,180
6551,2074,2858,1,0.0,0.0,0.0,125
6552,2076,2698,3,1.5063034508242497,0.4095238095238095,0.375,28
6553,2078,3349,1,1.000258116249563,0.27142857142857146,0.5,9
6554,2078,3517,1,1.2891624083167885,0.40476190476190477,0.3333333333333333,15
6555,2079,3509,3,0.0,0.0,0.0,6
6556,208,1481,1,1.6538978481180484,0.3645833333333333,0.21052631578947367,132
6557,208,1600,1,1.6012078391864746,0.3368055555555555,0.25,99
6558,208,1661,1,0.28853900817779266,0.03125,0.058823529411764705,77
6559,208,1741,1,1.3702873969069884,0.3416666666666667,0.13043478260869565,165
6560,208,1840,3,2.434785318153993,0.6479166666666667,0.16666666666666666,264
6561,208,2168,1,0.6031969886219175,0.07291666666666666,0.15384615384615385,44
6562,208,2519,1,1.6012078391864746,0.3368055555555555,0.25,99
6563,208,2677,4,3.75198676948371,0.9511904761904761,0.22857142857142856,352
6564,208,297,1,1.6012078391864746,0.3368055555555555,0.25,99
6565,208,3248,1,1.1182218354162317,0.20833333333333334,0.23076923076923078,55
6566,208,3896,1,1.5938012962503845,0.33958333333333335,0.23529411764705882,110
6567,2081,3932,1,0.0,0.0,0.0,40
6568,2082,2326,2,1.8204784532536746,0.6666666666666666,0.3333333333333333,15
6569,2082,2934,1,0.0,0.0,0.0,10
6570,2082,3059,1,0.0,0.0,0.0,80
6571,2082,3840,1,1.8204784532536746,0.6666666666666666,0.3333333333333333,15
6572,2084,2154,1,1.0237645389414565,0.2833333333333333,0.13333333333333333,66
6573,2084,2176,15,1.4426950408889634,0.5,0.14285714285714285,12
6574,2084,2439,1,0.0,0.0,0.0,132
6575,2086,2148,1,8.968441690915032,0.5617147098326899,0.5846153846153846,2562
6576,2086,2180,1,8.947441602286851,0.555380879728368,0.7916666666666666,1848
6577,2086,2324,1,8.94061394154148,0.5531081524556406,0.8636363636363636,1680
6578,2086,2446,1,8.959828323471596,0.5592402279273389,0.6666666666666666,2226
6579,2086,2808,1,8.957364194079254,0.5585003093183857,0.6909090909090909,2142
6580,2086,2810,3,8.954749801038421,0.5576999891903346,0.7169811320754716,2058
6581,2086,2817,1,8.95861410294598,0.5588773832248713,0.6785714285714286,2184
6582,2086,2868,1,8.997695841480512,0.5687623580631173,0.34234234234234234,4494
6583,2086,2938,1,8.95861410294598,0.5588773832248713,0.6785714285714286,2184
6584,2086,2990,1,8.9883519153822,0.5667445160920043,0.41304347826086957,3696
6585,2086,2997,1,8.996828211674991,0.568584342931831,0.3486238532110092,4410
6586,2086,3034,1,8.998540616649622,0.5689338405290351,0.336283185840708,4578
6587,2086,3130,1,8.966452910413466,0.5611589999132677,0.6031746031746031,2478
6588,2086,3148,1,8.997264950502593,0.5686741901914897,0.34545454545454546,4452
6589,2086,3214,1,8.975521634947006,0.5636153988324523,0.5205479452054794,2898
6590,2086,3556,1,8.991594389993137,0.5674698545833002,0.3877551020408163,3948
6591,2086,3619,1,8.998954758402627,0.5690172433647315,0.3333333333333333,4620
6592,2086,3706,1,8.969400101698616,0.5619791201975762,0.5757575757575758,2604
6593,2086,3734,1,8.996385485112452,0.5684927678402559,0.35185185185185186,4368
6594,2086,3785,1,8.97632151667091,0.5638224381699263,0.5135135135135135,2940
6595,2086,3956,4,0.0,0.0,0.0,42
6596,2087,3105,1,2.0008056674402104,0.6666666666666666,0.3333333333333333,32
6597,2087,3418,1,2.0008056674402104,0.6666666666666666,0.3333333333333333,32
6598,2087,3441,3,2.094164694654051,0.5916666666666667,0.06896551724137931,432
6599,2087,3483,2,2.89563130673543,0.8935185185185185,0.5555555555555556,48
6600,2087,3739,1,2.0008056674402104,0.6666666666666666,0.3333333333333333,32
6601,2089,2779,1,0.265872585674852,0.023255813953488372,0.030303030303030304,64
6602,209,1030,1,9.011575881212229,0.5741345390859247,0.3584905660377358,5183
6603,209,1074,1,10.035251342997027,0.664733299451934,0.3559322033898305,6351
6604,209,1076,1,8.989220915748964,0.5678108828628721,0.4523809523809524,3577
6605,209,1183,1,9.283114101424113,0.5990957765171037,0.3611111111111111,5402
6606,209,1190,1,9.241808001076894,0.5871887252568211,0.34513274336283184,5767
6607,209,1198,1,1.771545720555006,0.2139916944160558,0.05714285714285714,2774
6608,209,1228,1,9.506894295267513,0.6110112274270914,0.40404040404040403,4818
6609,209,1232,1,1.1988572627538245,0.07825653223010515,0.056818181818181816,1460
6610,209,1240,1,10.083746993668438,0.6789234397737482,0.3442622950819672,6643
6611,209,1327,1,1.3434676985560676,0.13470574566699448,0.03968253968253968,4234
6612,209,1347,1,0.5977412468174421,0.07200929152148663,0.023809523809523808,949
6613,209,1348,2,1.914939940553297,0.2818021668136084,0.07142857142857142,1241
6614,209,1502,1,0.8366437605460999,0.09987055270074138,0.02702702702702703,2993
6615,209,1572,1,1.3869523745419214,0.15527680194142862,0.06493506493506493,657
6616,209,1637,1,0.8728918799219182,0.0975718281210272,0.034482758620689655,1241
6617,209,1658,1,8.991835308789799,0.5686112029909233,0.4418604651162791,3723
6618,209,1660,1,0.22630370469475658,0.012048192771084338,0.013333333333333334,219
6619,209,1712,1,9.21879922086435,0.5809790285766204,0.4482758620689655,3869
6620,209,1715,1,8.984980830369617,0.5664799156933956,0.4691358024691358,3358
6621,209,1735,1,9.00748693484281,0.5730675309766631,0.37623762376237624,4818
6622,209,1989,1,10.318286120616902,0.6919889298298011,0.44329896907216493,4891
6623,209,2086,1,8.978623700514786,0.5644095223186544,0.4935064935064935,3066
6624,209,2148,1,9.002912805625575,0.5718256035052274,0.3958333333333333,4453
6625,209,2180,1,8.981912716997396,0.5654917734009054,0.4810126582278481,3212
6626,209,2324,1,8.975085056252023,0.5632190461281782,0.5066666666666667,2920
6627,209,2446,1,8.994299438182141,0.5693511215998763,0.4318181818181818,3869
6628,209,2518,1,3.868279490924342,0.29779291999118296,0.09090909090909091,8687
6629,209,2521,1,0.0,0.0,0.0,365
6630,209,268,1,1.9888407511424346,0.31284791844759535,0.05825242718446602,2628
6631,209,2695,9,4.204617402466324,0.5538000708981341,0.13333333333333333,3358
6632,209,2808,1,8.991835308789797,0.5686112029909233,0.4418604651162791,3723
6633,209,2810,1,8.989220915748964,0.5678108828628721,0.4523809523809524,3577
6634,209,2817,1,8.993085217656523,0.5689882768974089,0.4367816091954023,3796
6635,209,2861,2,3.892132232093256,0.4426306552307146,0.09655172413793103,6278
6636,209,2868,1,9.70554356417114,0.6142501789856054,0.2949640287769784,7811
6637,209,2884,1,2.7459383716793995,0.3559245627319161,0.09278350515463918,2409
6638,209,2914,4,3.815988019825262,0.4847230332177656,0.09859154929577464,6059
6639,209,2938,1,9.588658295420135,0.64770313633516,0.47058823529411764,3796
6640,209,2990,3,11.868556855506931,0.99022012407777,0.41228070175438597,6424
6641,209,2997,1,10.159388607102482,0.6386870838180763,0.31851851851851853,7665
6642,209,3034,1,10.281125623907796,0.6792820883809157,0.30935251798561153,7957
6643,209,3102,1,4.619153037527217,0.41769275726846283,0.14754098360655737,4891
6644,209,3130,1,9.00092402512401,0.5712698935858053,0.40425531914893614,4307
6645,209,3148,1,9.974395181257613,0.6385522550164168,0.30656934306569344,7738
6646,209,3205,1,2.5320400324611634,0.35191103240259636,0.09302325581395349,1533
6647,209,3214,1,9.00999274965755,0.5737262925049897,0.36538461538461536,5037
6648,209,3556,1,9.02606550470368,0.5775807482558377,0.29457364341085274,6862
6649,209,3619,1,9.706802481093256,0.6145050642872196,0.2887323943661972,8030
6650,209,3706,1,9.278778794151654,0.5984058033437979,0.40625,4526
6651,209,3721,2,2.0049427973394254,0.24672979339442008,0.08641975308641975,1095
6652,209,3734,1,9.409779781512947,0.6500322329413649,0.2826086956521739,7592
6653,209,3772,1,2.134460153100616,0.3003576412947138,0.08235294117647059,1387
6654,209,3785,1,9.271981887945678,0.5956724622772465,0.375,5110
6655,209,3800,1,2.0747098498421828,0.2656957242365776,0.08974358974358974,876
6656,209,3810,1,1.5579275713129142,0.13812704348732235,0.07142857142857142,1241
6657,209,4015,1,0.6896497914428191,0.03940270422396332,0.03296703296703297,1533
6658,209,414,1,9.008340573454483,0.5732936729938497,0.37254901960784315,4891
6659,209,476,1,1.3383090593667177,0.12164799350154042,0.05747126436781609,1387
6660,209,525,1,2.109953765740694,0.26010700309856705,0.08536585365853659,1168
6661,209,635,1,2.647434473643599,0.3381947617991361,0.10843373493975904,1387
6662,209,693,1,1.8654664600362136,0.2572923628920398,0.0759493670886076,876
6663,209,719,1,2.358506566591631,0.28359601408757795,0.09411764705882353,1460
6664,209,827,1,2.8638744022504774,0.3975671306902735,0.09278350515463918,2409
6665,209,852,4,2.636578080002868,0.32291714082074024,0.09,2628
6666,209,873,1,9.229216510320333,0.5838737962763116,0.4105263157894737,4453
6667,209,932,14,6.117092493994243,0.8470239886218137,0.15384615384615385,5621
6668,209,989,1,0.21531348711084464,0.009615384615384616,0.011627906976744186,1022
6669,2091,2235,1,0.8340427950033699,0.18253968253968253,0.4,12
6670,2091,3951,1,0.8340427950033699,0.18253968253968253,0.03508771929824561,220
6671,2092,2850,1,2.2246785639010764,0.6625000000000001,0.6666666666666666,25
6672,2094,2735,1,1.903329151097212,0.49166666666666664,0.25,100
6673,2094,2778,1,0.3459762562611936,0.05555555555555555,0.06666666666666667,60
6674,2094,2784,1,0.6213349345596119,0.2,0.07142857142857142,50
6675,2094,3056,3,3.2501236784137664,0.8308380414312617,0.3333333333333333,180
6676,2095,2300,1,0.2201045822301589,0.010638297872340425,0.041666666666666664,114
6677,2095,3011,1,0.2201045822301589,0.010638297872340425,0.14285714285714285,12
6678,2095,3556,5,3.0999407460321566,0.8609649122807017,0.05263157894736842,564
6679,2096,2398,2,0.7582053370744617,0.05853357169146643,0.05,440
6680,2096,2686,1,0.2530848692773169,0.019230769230769232,0.05555555555555555,88
6681,2096,2938,6,1.3107518568648069,0.20207336523125996,0.07142857142857142,416
6682,2096,3244,2,0.7328402739611799,0.0503996003996004,0.06976744186046512,304
6683,2096,3677,4,0.5244500923717055,0.04449760765550239,0.024096385542168676,616
6684,2096,3721,1,0.2530848692773169,0.019230769230769232,0.045454545454545456,120
6685,2097,2736,1,0.7645887408087476,0.16137566137566137,0.4,12
6686,2097,3574,1,0.9720379188834786,0.2685185185185185,0.25,21
6687,2099,2888,1,0.45511961331341866,0.1111111111111111,0.09090909090909091,35
6688,2099,3536,1,0.30692767643013485,0.038461538461538464,0.07142857142857142,50
6689,2099,3555,1,0.7620472897435535,0.14957264957264957,0.16666666666666666,45
6690,2099,4071,1,1.344533708530089,0.3222222222222222,0.10714285714285714,130
6691,21,213,1,1.4085855403276248,0.35882352941176476,0.11538461538461539,100
6692,21,2515,1,1.0979180730478189,0.1988235294117647,0.5,20
6693,21,59,1,1.3662968837426694,0.34,0.16666666666666666,68
6694,21,970,1,1.284958525704179,0.2988235294117647,0.2727272727272727,40
6695,210,1245,1,1.2288489865882866,0.2753968253968254,0.1,230
6696,210,1869,1,0.2790553132756236,0.027777777777777776,0.05,110
6697,210,1871,1,0.23868315209103041,0.015151515151515152,0.047619047619047616,120
6698,210,2229,1,0.9310274322866802,0.1292929292929293,0.0410958904109589,660
6699,210,3138,3,0.479755404683863,0.03116883116883117,0.06666666666666667,220
6700,210,3439,1,0.9402639234634129,0.24347826086956523,0.06896551724137931,210
6701,210,3951,2,1.0714668085699777,0.10137085137085138,0.06557377049180328,550
6702,210,3985,1,0.647387727656852,0.09109730848861283,0.15384615384615385,50
6703,210,852,1,1.2241870470482896,0.16772068511198945,0.09523809523809523,360
6704,210,932,1,0.5730579677778843,0.06363636363636363,0.023529411764705882,770
6705,2100,2117,4,1.1270363010115476,0.12633942027737385,0.21052631578947367,90
6706,2100,2495,1,1.050296166871015,0.09872335655461098,0.12903225806451613,306
6707,2100,2600,1,0.0,0.0,0.0,288
6708,2100,2681,2,0.0,0.0,0.0,1260
6709,2100,2858,1,2.3375153012969303,0.4821302728279472,0.16216216216216217,450
6710,2100,3393,2,1.2419186242884113,0.09334396045264574,0.09803921568627451,684
6711,2100,3546,4,2.9714047113150324,0.5947376886756423,0.3333333333333333,252
6712,2100,3549,2,2.1342844262069853,0.3792731299708043,0.3157894736842105,126
6713,2100,3630,2,4.700478371869587,0.8952274653846062,0.2708333333333333,774
6714,2101,2217,1,1.458065235912378,0.2731937602627258,0.25,99
6715,2101,2315,1,0.6361497910657745,0.09416445623342176,0.08333333333333333,165
6716,2101,2475,1,0.8676134803741062,0.21724137931034485,0.13333333333333333,66
6717,2101,2891,1,1.0298568978809641,0.17597153804050356,0.1875,88
6718,2101,3180,1,1.6511918324405759,0.3759715380405036,0.21052631578947367,132
6719,2101,3358,1,0.7271768927774822,0.14224137931034483,0.13333333333333333,66
6720,2101,3946,1,1.2068187767475864,0.2672413793103448,0.23076923076923078,55
6721,2101,4015,1,1.9745973557240255,0.41360890067786615,0.18518518518518517,231
6722,2102,3400,1,0.9102392266268373,0.3333333333333333,0.25,6
6723,2102,3952,1,0.9102392266268373,0.3333333333333333,0.16666666666666666,12
6724,2103,2952,1,1.8204784532536746,0.6666666666666666,0.5,9
6725,2103,2969,2,1.8204784532536746,0.6666666666666666,0.5,9
6726,2103,4085,1,1.8204784532536746,0.6666666666666666,0.5,9
6727,2105,2151,5,2.1178506793852994,0.4071009275615195,0.13636363636363635,561
6728,2105,2278,1,0.0,0.0,0.0,51
6729,2105,2288,1,0.8615237020935264,0.2037037037037037,0.05555555555555555,357
6730,2105,3159,1,0.8865693653042983,0.21428571428571427,0.047619047619047616,459
6731,2105,3932,1,1.6612880852799667,0.5103092783505154,0.03636363636363636,680
6732,2105,3951,1,0.28599966750267436,0.030303030303030304,0.014084507042253521,935
6733,2106,2688,1,0.8979307383872341,0.2159090909090909,0.1111111111111111,75
6734,2106,3109,1,0.8339367388086885,0.08818713450292398,0.1875,60
6735,2106,3162,9,3.768472514017976,1.0796157059314955,0.08433734939759036,1125
6736,2106,3275,1,0.9102392266268373,0.3333333333333333,0.0625,30
6737,2106,3367,1,0.5712394277948254,0.06596491228070175,0.125,45
6738,2106,3433,1,1.005533909698077,0.16596491228070176,0.11538461538461539,210
6739,2106,3804,5,2.9391178775781013,0.7903174603174602,0.21428571428571427,285
6740,2106,3926,6,2.787852222482149,0.71859649122807,0.1111111111111111,675
6741,2106,4012,1,1.4426950408889634,0.5,0.058823529411764705,45
6742,2107,2622,1,0.7449619491830577,0.14,0.08333333333333333,160
6743,2107,2712,1,1.0596199296271824,0.18166666666666667,0.23076923076923078,60
6744,2107,3148,1,1.2576144941344287,0.18044117647058824,0.03571428571428571,1060
6745,2107,3461,1,1.0032797159903863,0.16083333333333333,0.2,80
6746,2107,3524,1,0.43429448190325176,0.1,0.06666666666666667,60
6747,2108,2355,1,1.7942714722003124,0.5555555555555556,0.2,77
6748,2108,2832,1,0.7765956533836138,0.16507936507936508,0.14285714285714285,55
6749,2108,3165,22,6.466792732076482,2.087301587301587,0.19148936170212766,495
6750,2108,3572,3,0.7765956533836138,0.16507936507936508,0.16666666666666666,33
6751,2108,3690,1,0.33380820069533407,0.05,0.07692307692307693,33
6752,2109,3563,2,0.0,0.0,0.0,4
6753,211,1603,2,0.0,0.0,0.0,16
6754,2110,2513,1,0.679936840348661,0.10666666666666666,0.2222222222222222,24
6755,2110,2953,1,0.8501677200318429,0.19166666666666665,0.07692307692307693,75
6756,2110,3966,1,0.7915658142427937,0.165,0.125,45
6757,2111,3952,1,1.4426950408889634,0.5,0.2,8
6758,2112,2384,1,0.7213475204444817,0.25,0.16666666666666666,10
6759,2112,2622,1,1.696490538419975,0.5075757575757576,0.16666666666666666,80
6760,2112,4013,2,1.4990536720909688,0.40340909090909094,0.375,30
6761,2114,2258,3,3.3663205414197,0.7458333333333332,0.7272727272727273,90
6762,2114,2336,1,3.3663205414197,0.7458333333333332,0.7272727272727273,90
6763,2114,2578,4,4.08210132907049,0.9944444444444444,0.5294117647058824,160
6764,2114,3426,4,4.008480607389479,0.9569444444444443,0.8181818181818182,100
6765,2114,3532,1,3.3663205414197,0.7458333333333332,0.7272727272727273,90
6766,2116,2773,1,0.2611892565642242,0.021739130434782608,0.011111111111111112,348
6767,2116,2823,1,1.4426950408889634,0.5,0.07692307692307693,40
6768,2116,3245,1,0.2239186238120062,0.011494252873563218,0.02040816326530612,184
6769,2117,3546,2,1.0940893755827898,0.11046640440435798,0.26666666666666666,70
6770,2117,3630,1,1.207139971597889,0.15863916187944105,0.09090909090909091,215
6771,2118,2161,1,0.9102392266268373,0.3333333333333333,0.025,180
