,Author_A,Author_B,bc_A,bc_B
2224,1325,1969,0.002393172893020143,0.0
2225,1325,2622,0.002393172893020143,0.0017294820930282688
2226,1325,2782,0.002393172893020143,8.983973315374182e-05
2227,1325,3333,0.002393172893020143,0.010910088321336052
2228,1325,3409,0.002393172893020143,0.0017615896248807466
2229,1325,3559,0.002393172893020143,9.672278314835883e-05
2230,1325,3611,0.002393172893020143,0.0004137434866311349
2231,1325,3955,0.002393172893020143,0.011964567669438205
2232,1325,4013,0.002393172893020143,5.201890193111094e-05
2233,1327,1336,0.020869065035028278,0.002134683813561867
2234,1327,1427,0.020869065035028278,0.00015224658757605783
2235,1327,1621,0.020869065035028278,2.4730165731871805e-05
2236,1327,1642,0.020869065035028278,0.0011034127473415142
2237,1327,1820,0.020869065035028278,0.004774960447754759
2238,1327,1989,0.020869065035028278,0.0038859834015733305
2239,1327,2011,0.020869065035028278,0.0
2240,1327,2101,0.020869065035028278,5.5541000980774675e-05
2241,1327,2173,0.020869065035028278,0.0
2242,1327,2217,0.020869065035028278,0.00016611484889195229
2243,1327,2231,0.020869065035028278,0.0
2244,1327,2242,0.020869065035028278,0.0032821394554034544
2245,1327,2298,0.020869065035028278,0.0013672384802523776
2246,1327,2315,0.020869065035028278,0.00224978012274572
2247,1327,2371,0.020869065035028278,0.00040223899470858587
2248,1327,2442,0.020869065035028278,0.0019236732967465617
2249,1327,2475,0.020869065035028278,7.064667673441089e-05
2250,1327,2588,0.020869065035028278,0.014014122199767692
2251,1327,2732,0.020869065035028278,1.2965919010821054e-06
2252,1327,2773,0.020869065035028278,0.011259131579028378
2253,1327,2774,0.020869065035028278,0.012914142288774993
2254,1327,2826,0.020869065035028278,0.0013721039903910825
2255,1327,2860,0.020869065035028278,0.0029898508563590428
2256,1327,2891,0.020869065035028278,0.0004524266318491184
2257,1327,2953,0.020869065035028278,0.001276101003619942
2258,1327,3083,0.020869065035028278,0.002009679390527303
2259,1327,3178,0.020869065035028278,0.002272207349311641
2260,1327,3180,0.020869065035028278,0.0002947241576818604
2261,1327,3187,0.020869065035028278,0.007695672822784278
2262,1327,3329,0.020869065035028278,0.0017777795072330916
2263,1327,3358,0.020869065035028278,0.00013745402407007055
2264,1327,3448,0.020869065035028278,0.00017172996897193927
2265,1327,3564,0.020869065035028278,0.01117716596924492
2266,1327,3584,0.020869065035028278,0.0
2267,1327,3638,0.020869065035028278,0.004191814316377759
2268,1327,3713,0.020869065035028278,0.002897255397444727
2269,1327,3741,0.020869065035028278,0.015446810168553845
2270,1327,3935,0.020869065035028278,0.0070894794753748255
2271,1327,3946,0.020869065035028278,8.913433340508166e-07
2272,1327,3955,0.020869065035028278,0.011964567669438205
2273,1327,4015,0.020869065035028278,0.0010495734244490272
2274,1327,4054,0.020869065035028278,0.0004646654999152621
2275,1327,4065,0.020869065035028278,0.0005113804821884801
2276,1328,1335,0.0,0.0005634701343252573
2277,1328,3556,0.0,0.027612007381414116
2278,1328,3932,0.0,0.010624739456282057
2279,1329,3495,0.0,8.394295505391992e-08
2280,133,584,0.0,0.0005274102730208869
2281,1330,1564,0.0008200608385326431,0.0006147708098801107
2282,1330,1924,0.0008200608385326431,0.0006302210109690662
2283,1330,1954,0.0008200608385326431,1.735455145927071e-06
2284,1330,2262,0.0008200608385326431,0.0007967541914270629
2285,1330,2604,0.0008200608385326431,0.0014608237820967088
2286,1330,3033,0.0008200608385326431,0.004471585001842326
2287,1330,4042,0.0008200608385326431,0.0
2288,1332,1947,0.000181382783940624,0.00016836969214367514
2289,1332,2076,0.000181382783940624,0.0
2290,1332,2698,0.000181382783940624,0.0004903425384902986
2291,1333,1527,0.0,0.002043675183742734
2292,1333,2040,0.0,0.00994351784457551
2293,1333,2439,0.0,0.0007761253635415445
2294,1333,2932,0.0,0.0007669028373726123
2295,1333,3019,0.0,0.0
2296,1333,3141,0.0,0.0
2297,1333,3302,0.0,0.0010727252582600013
2298,1333,3577,0.0,0.007530828314079093
2299,1333,3974,0.0,0.0021452679182992307
2300,1334,2763,0.0002046149843934051,2.8271557894178846e-05
2301,1334,2884,0.0002046149843934051,0.0034349400595158237
2302,1334,2903,0.0002046149843934051,0.00025708030059917465
2303,1334,3205,0.0002046149843934051,0.004631756437547829
2304,1335,3556,0.0005634701343252573,0.027612007381414116
2305,1335,3583,0.0005634701343252573,0.0
2306,1335,3932,0.0005634701343252573,0.010624739456282057
2307,1336,1710,0.002134683813561867,0.005383849414202725
2308,1336,1739,0.002134683813561867,0.0002660882996290821
2309,1336,2346,0.002134683813561867,0.00017902021211924492
2310,1336,2588,0.002134683813561867,0.014014122199767692
2311,1336,2784,0.002134683813561867,0.0002660882996290821
2312,1336,2843,0.002134683813561867,0.0050635760201100605
2313,1336,3005,0.002134683813561867,0.0042568663306556155
2314,1336,3470,0.002134683813561867,0.0006217234904187751
2315,1336,3537,0.002134683813561867,0.000597222282481783
2316,1336,3638,0.002134683813561867,0.004191814316377759
2317,1337,1517,0.0,0.004642258946326671
2318,1337,1767,0.0,0.01139916899843338
2319,1337,1918,0.0,0.00022502082350050779
2320,1337,3694,0.0,0.01424399403661931
2321,1337,3708,0.0,0.0007039031177097812
2322,1337,3734,0.0,0.017925383207242206
2323,1337,4069,0.0,0.0015396713330135742
2324,1338,2357,0.004349113324646773,0.003312032658411002
2325,1338,3240,0.004349113324646773,0.0
2326,1338,3362,0.004349113324646773,0.0
2327,1338,3741,0.004349113324646773,0.015446810168553845
2328,1340,1698,0.0,0.0
2329,1341,3261,0.0,0.0021471131279501713
2330,1342,1800,0.0,0.0
2331,1342,2997,0.0,0.013694847206320452
2332,1342,3187,0.0,0.007695672822784278
2333,1342,3190,0.0,0.0
2334,1342,3627,0.0,0.0
2335,1343,1451,0.00284428426354194,0.0021004503188606803
2336,1343,1477,0.00284428426354194,0.004547886436274321
2337,1343,1516,0.00284428426354194,0.0024666589232935307
2338,1343,1703,0.00284428426354194,0.006214491977814389
2339,1343,1708,0.00284428426354194,0.019061876787206323
2340,1343,1812,0.00284428426354194,0.0010725624920511429
2341,1343,1972,0.00284428426354194,0.032310883518891574
2342,1343,2151,0.00284428426354194,0.0026298224996626988
2343,1343,2220,0.00284428426354194,0.0016001267622660536
2344,1343,2229,0.00284428426354194,0.0031327629734188224
2345,1343,2397,0.00284428426354194,0.004092932361176255
2346,1343,2398,0.00284428426354194,0.009588697691289765
2347,1343,2457,0.00284428426354194,0.003707907380213987
2348,1343,2481,0.00284428426354194,0.025389791121415626
2349,1343,2518,0.00284428426354194,0.04664416102539742
2350,1343,2526,0.00284428426354194,0.0006538587317876265
2351,1343,2575,0.00284428426354194,0.010652549682750973
2352,1343,2593,0.00284428426354194,0.003093927660418554
2353,1343,2773,0.00284428426354194,0.011259131579028378
2354,1343,2868,0.00284428426354194,0.019880073891972688
2355,1343,2914,0.00284428426354194,0.011834100351167939
2356,1343,2997,0.00284428426354194,0.013694847206320452
2357,1343,3034,0.00284428426354194,0.014895358985538612
2358,1343,3102,0.00284428426354194,0.005176819248594351
2359,1343,3148,0.00284428426354194,0.011233567200011044
2360,1343,3221,0.00284428426354194,0.0015055517354198732
2361,1343,3245,0.00284428426354194,0.000518008088798562
2362,1343,3308,0.00284428426354194,0.003897971921231812
2363,1343,3354,0.00284428426354194,0.0001855772326385762
2364,1343,3520,0.00284428426354194,0.0
2365,1343,3619,0.00284428426354194,0.020915024642678418
2366,1343,3677,0.00284428426354194,0.008361225138662795
2367,1343,3712,0.00284428426354194,0.0015615955006966634
2368,1343,3789,0.00284428426354194,0.007889939463252308
2369,1343,3883,0.00284428426354194,0.0006823737732427409
2370,1343,3935,0.00284428426354194,0.0070894794753748255
2371,1344,1724,8.033531770224218e-05,0.006437749407198166
2372,1344,2182,8.033531770224218e-05,0.0019488181062868922
2373,1344,2607,8.033531770224218e-05,0.0002656627463705265
2374,1344,2609,8.033531770224218e-05,7.965718072796914e-05
2375,1345,1398,0.00045430449271375965,0.009724801404411927
2376,1345,1505,0.00045430449271375965,0.005177949934335708
2377,1345,1684,0.00045430449271375965,0.0
2378,1345,1767,0.00045430449271375965,0.01139916899843338
2379,1345,2287,0.00045430449271375965,0.001178131426489728
2380,1345,2765,0.00045430449271375965,0.0007648821425060277
2381,1345,2900,0.00045430449271375965,0.0010224251925567446
2382,1345,3441,0.00045430449271375965,0.011557138947813635
2383,1345,3610,0.00045430449271375965,0.00018762391242179574
2384,1345,3612,0.00045430449271375965,0.0
2385,1346,1820,0.0,0.004774960447754759
2386,1346,2153,0.0,0.0005113804821884801
2387,1347,1459,0.0011688288322699019,0.0
2388,1347,1502,0.0011688288322699019,0.00250589094040945
2389,1347,1917,0.0011688288322699019,0.0006789525425744245
2390,1347,2141,0.0011688288322699019,0.0005681323142646202
2391,1347,2825,0.0011688288322699019,0.0004360665563151751
2392,1347,3205,0.0011688288322699019,0.004631756437547829
2393,1347,3333,0.0011688288322699019,0.010910088321336052
2394,1347,3654,0.0011688288322699019,0.0
2395,1347,3799,0.0011688288322699019,0.002359471027676774
2396,1347,4055,0.0011688288322699019,0.0007421417287628
2397,1348,1510,0.0015179438854554,7.705038563552547e-05
2398,1348,2695,0.0015179438854554,0.004737413668402079
2399,1348,2773,0.0015179438854554,0.011259131579028378
2400,1348,3004,0.0015179438854554,0.0032680956673870544
2401,1348,3800,0.0015179438854554,2.6543824738296232e-06
2402,1348,3844,0.0015179438854554,0.0004127323910492356
2403,1348,3851,0.0015179438854554,0.0021092963780500987
2404,1348,4018,0.0015179438854554,0.002288471895370257
2405,135,224,0.0005120100543513845,2.7034109371283788e-05
2406,135,2774,0.0005120100543513845,0.012914142288774993
2407,135,3078,0.0005120100543513845,0.0
2408,135,3135,0.0005120100543513845,9.65343983120079e-07
2409,135,3255,0.0005120100543513845,1.6788591010783983e-07
2410,135,3447,0.0005120100543513845,1.007315460647039e-06
2411,135,3715,0.0005120100543513845,0.0
2412,135,391,0.0005120100543513845,3.3577182021567966e-07
2413,135,774,0.0005120100543513845,0.00016938170690137137
2414,1350,1725,0.0,0.0
2415,1350,1921,0.0,3.3577182021567966e-07
2416,1352,1470,0.0,0.009496790402793935
2417,1352,2600,0.0,0.002897472907836436
2418,1353,2015,0.0,0.003293040407141808
2419,1353,3619,0.0,0.020915024642678418
2420,1354,3333,0.0002817894910441883,0.010910088321336052
2421,1354,3378,0.0002817894910441883,0.0
2422,1354,3882,0.0002817894910441883,0.00023768462791841697
2423,1354,3961,0.0002817894910441883,0.003963058112578343
2424,1354,4068,0.0002817894910441883,0.0006069239548280663
2425,1355,1444,0.0012545331635324163,0.0009294139619218597
2426,1355,1509,0.0012545331635324163,0.004043166552094476
2427,1355,1795,0.0012545331635324163,9.39635492819062e-05
2428,1355,2493,0.0012545331635324163,0.001243739658810202
2429,1355,2681,0.0012545331635324163,0.022832424167471072
2430,1355,2807,0.0012545331635324163,0.0
2431,1355,3469,0.0012545331635324163,0.0
2432,1356,1470,0.0006643412336105869,0.009496790402793935
2433,1356,1504,0.0006643412336105869,0.0006826616969829937
2434,1356,2512,0.0006643412336105869,0.0002700530095485592
2435,1356,2569,0.0006643412336105869,3.7892634177856987e-05
2436,1356,2600,0.0006643412336105869,0.002897472907836436
2437,1356,2974,0.0006643412336105869,0.0007792344525334532
2438,1356,3455,0.0006643412336105869,2.3869748926516063e-05
2439,1357,2931,0.0,0.0
2440,1358,1414,0.0,0.0019264788780852637
2441,1358,1919,0.0,0.0011962158798051866
2442,1358,2648,0.0,0.0
2443,1358,2937,0.0,0.0010224251925567446
2444,1358,3352,0.0,0.0
2445,1359,2416,0.0010224251925567446,0.0
2446,1359,3553,0.0010224251925567446,0.0021396691743972044
2447,136,1068,1.762986670704911e-05,2.723189052345331e-05
2448,136,1473,1.762986670704911e-05,2.2710641703121414e-05
2449,136,1565,1.762986670704911e-05,0.00022119660015638005
2450,136,2215,1.762986670704911e-05,0.001513984783461348
2451,136,2743,1.762986670704911e-05,0.0025631032268848496
2452,136,350,1.762986670704911e-05,0.0015039528939250273
2453,136,3500,1.762986670704911e-05,5.622361041533546e-07
2454,136,3734,1.762986670704911e-05,0.017925383207242206
2455,136,4055,1.762986670704911e-05,0.0007421417287628
2456,136,806,1.762986670704911e-05,0.002148731791291928
2457,1360,1667,0.0010224251925567446,0.0
2458,1360,3464,0.0010224251925567446,0.0
2459,1363,1389,0.004082814996988838,0.005550305319427913
2460,1363,1456,0.004082814996988838,0.0
2461,1363,1516,0.004082814996988838,0.0024666589232935307
2462,1363,1576,0.004082814996988838,0.0056427785606053835
2463,1363,1595,0.004082814996988838,0.002632405729162593
2464,1363,1703,0.004082814996988838,0.006214491977814389
2465,1363,1735,0.004082814996988838,0.005387912161575757
2466,1363,1913,0.004082814996988838,0.002008565072702407
2467,1363,1972,0.004082814996988838,0.032310883518891574
2468,1363,2021,0.004082814996988838,6.496697714300826e-05
2469,1363,2060,0.004082814996988838,0.0010388077091695264
2470,1363,2119,0.004082814996988838,9.216140289990032e-05
2471,1363,2269,0.004082814996988838,0.0004969274611391306
2472,1363,2408,0.004082814996988838,0.0
2473,1363,2450,0.004082814996988838,0.0010807770250629036
2474,1363,2709,0.004082814996988838,0.00532044713612292
2475,1363,3004,0.004082814996988838,0.0032680956673870544
2476,1363,3034,0.004082814996988838,0.014895358985538612
2477,1363,3196,0.004082814996988838,0.020564958560036824
2478,1363,3326,0.004082814996988838,0.0015390839385100571
2479,1363,3564,0.004082814996988838,0.01117716596924492
2480,1363,3677,0.004082814996988838,0.008361225138662795
2481,1363,3810,0.004082814996988838,0.0006145811093967418
2482,1363,3906,0.004082814996988838,0.0034373008971781737
2483,1363,3978,0.004082814996988838,0.0025014846540179765
2484,1364,2762,0.0,0.0020600276878409082
2485,1364,3438,0.0,0.0005113804821884801
2486,1365,1517,1.222318385131753e-05,0.004642258946326671
2487,1365,1581,1.222318385131753e-05,0.0010880355571965203
2488,1365,2407,1.222318385131753e-05,4.197147752695996e-08
2489,1365,3568,1.222318385131753e-05,4.197147752695996e-08
2490,1367,3025,0.0,2.0934361420230047e-05
2491,1369,1563,0.0,0.0005320118719859163
2492,1370,1441,7.281442860771215e-05,7.029438001208316e-05
2493,1370,1634,7.281442860771215e-05,0.0005385688202655283
2494,1370,1710,7.281442860771215e-05,0.005383849414202725
2495,1370,1849,7.281442860771215e-05,0.0013282012205275927
2496,1370,1924,7.281442860771215e-05,0.0006302210109690662
2497,1370,2243,7.281442860771215e-05,0.00012394193002769637
2498,1370,2843,7.281442860771215e-05,0.0050635760201100605
2499,1370,2861,7.281442860771215e-05,0.019517384537349067
2500,1370,3454,7.281442860771215e-05,0.0021815051750038576
2501,1371,2494,0.0,0.0005793788423957613
2502,1373,1381,0.00016048965037585619,0.0
2503,1374,1977,0.0010539367739878028,5.920415507744516e-05
2504,1374,2397,0.0010539367739878028,0.004092932361176255
2505,1375,2251,0.0,0.0
2506,1375,3564,0.0,0.01117716596924492
2507,1376,2620,0.0,0.0
2508,1376,3303,0.0,0.0
2509,1377,1728,0.0,0.0
2510,1379,3304,0.0,0.0
2511,138,1187,0.0013643045986074197,0.01671882344949931
2512,138,1312,0.0013643045986074197,0.01105035082619943
2513,138,1634,0.0013643045986074197,0.0005385688202655283
2514,138,2175,0.0013643045986074197,5.2548808248967164e-05
2515,138,2282,0.0013643045986074197,0.0005113804821884801
2516,138,2289,0.0013643045986074197,3.230192855532782e-05
2517,138,239,0.0013643045986074197,0.0015331341311047933
2518,138,2682,0.0013643045986074197,0.0017194243769677552
2519,138,3144,0.0013643045986074197,0.0005113804821884801
2520,138,3434,0.0013643045986074197,0.00041182230627037457
2521,138,3777,0.0013643045986074197,0.002312309271129954
2522,138,915,0.0013643045986074197,2.049234659866957e-05
2523,138,984,0.0013643045986074197,0.0
2524,1383,1528,4.775990047595425e-05,0.00025773035912325475
2525,1383,1753,4.775990047595425e-05,0.0006354877887460387
2526,1383,2202,4.775990047595425e-05,0.0019725702881386712
2527,1383,2288,4.775990047595425e-05,0.003924596722464013
2528,1383,3536,4.775990047595425e-05,0.0007157533956683286
2529,1383,3555,4.775990047595425e-05,1.1905089034553041e-05
2530,1384,3951,0.00014405953232742138,0.005284383186996308
2531,1385,2040,1.1192394007189322e-07,0.00994351784457551
2532,1385,2614,1.1192394007189322e-07,0.0
2533,1385,3779,1.1192394007189322e-07,3.3067450262490197e-06
2534,1386,1720,0.0,1.007315460647039e-06
2535,1387,2034,0.0,0.0
2536,1388,1648,0.0001301691017464338,0.0
2537,1388,2215,0.0001301691017464338,0.001513984783461348
2538,1388,2216,0.0001301691017464338,2.2384788014378643e-07
2539,1388,2743,0.0001301691017464338,0.0025631032268848496
2540,1389,1449,0.005550305319427913,0.0
2541,1389,1470,0.005550305319427913,0.009496790402793935
2542,1389,1516,0.005550305319427913,0.0024666589232935307
2543,1389,1576,0.005550305319427913,0.0056427785606053835
2544,1389,1703,0.005550305319427913,0.006214491977814389
2545,1389,1735,0.005550305319427913,0.005387912161575757
2546,1389,2119,0.005550305319427913,9.216140289990032e-05
2547,1389,2207,0.005550305319427913,0.002943020794052806
2548,1389,2237,0.005550305319427913,0.002922658605311583
2549,1389,2408,0.005550305319427913,0.0
2550,1389,2585,0.005550305319427913,0.0002387831537735237
2551,1389,2602,0.005550305319427913,0.0
2552,1389,2603,0.005550305319427913,0.00012485156022105432
2553,1389,2691,0.005550305319427913,0.0015662026960521571
2554,1389,2709,0.005550305319427913,0.00532044713612292
2555,1389,2742,0.005550305319427913,0.0010224251925567446
2556,1389,2861,0.005550305319427913,0.019517384537349067
2557,1389,3004,0.005550305319427913,0.0032680956673870544
2558,1389,3034,0.005550305319427913,0.014895358985538612
2559,1389,3083,0.005550305319427913,0.002009679390527303
2560,1389,3162,0.005550305319427913,0.014476547802843633
2561,1389,3196,0.005550305319427913,0.020564958560036824
2562,1389,3270,0.005550305319427913,0.0008458343483050111
2563,1389,3326,0.005550305319427913,0.0015390839385100571
2564,1389,3450,0.005550305319427913,0.0013313592451565397
2565,1389,3564,0.005550305319427913,0.01117716596924492
2566,1389,3677,0.005550305319427913,0.008361225138662795
2567,1389,3695,0.005550305319427913,0.0036877472644659924
2568,1389,3791,0.005550305319427913,0.0011777972344793664
2569,1389,3906,0.005550305319427913,0.0034373008971781737
2570,139,2720,0.0,3.3577182021567966e-07
2571,1392,2142,0.001426298447231442,0.0
2572,1392,2817,0.001426298447231442,0.003237063890259336
2573,1392,3107,0.001426298447231442,0.0005136420431691417
2574,1393,2860,0.0,0.0029898508563590428
2575,1395,2978,0.0,3.3577182021567966e-07
2576,1395,3355,0.0,3.3577182021567966e-07
2577,1396,2203,0.0,0.0
2578,1396,2761,0.0,0.0
2579,1397,2412,0.0,4.667318768941333e-06
2580,1397,2984,0.0,0.007318053805832297
2581,1398,1622,0.009724801404411927,0.008846136716410952
2582,1398,1635,0.009724801404411927,0.0
2583,1398,1708,0.009724801404411927,0.019061876787206323
2584,1398,1768,0.009724801404411927,0.0
2585,1398,2049,0.009724801404411927,0.0003225442315953928
2586,1398,2071,0.009724801404411927,0.0022444531084807994
2587,1398,2270,0.009724801404411927,0.0049881082386145845
2588,1398,2364,0.009724801404411927,0.0009108676178374105
2589,1398,2612,0.009724801404411927,0.0
2590,1398,2664,0.009724801404411927,0.0007864731362670333
2591,1398,2825,0.009724801404411927,0.0004360665563151751
2592,1398,2868,0.009724801404411927,0.019880073891972688
2593,1398,2884,0.009724801404411927,0.0034349400595158237
2594,1398,2910,0.009724801404411927,0.0001573100147145135
2595,1398,3159,0.009724801404411927,0.0024706522443140545
2596,1398,3524,0.009724801404411927,0.00011190604815582336
2597,1398,3534,0.009724801404411927,0.0006527695735246837
2598,1398,3556,0.009724801404411927,0.027612007381414116
2599,1398,3611,0.009724801404411927,0.0004137434866311349
2600,1398,3661,0.009724801404411927,0.0018852548010474233
2601,1398,3672,0.009724801404411927,4.298743862668691e-05
2602,1398,3673,0.009724801404411927,0.0005113804821884801
2603,1398,4031,0.009724801404411927,2.8994358326206787e-05
2604,1399,3389,0.0,0.0028767217746469343
2605,1399,3661,0.0,0.0018852548010474233
2606,14,3742,0.0,0.0
2607,140,3613,0.0,0.006600967290551322
2608,140,760,0.0,2.8997953527541854e-05
2609,1400,1875,0.0,0.00016784439324862258
2610,1400,2909,0.0,0.002187782155973259
2611,1401,2200,0.0006333629846861356,0.00010578721329013758
2612,1401,2315,0.0006333629846861356,0.00224978012274572
2613,1401,2575,0.0006333629846861356,0.010652549682750973
2614,1401,2881,0.0006333629846861356,0.0005113804821884801
2615,1401,2912,0.0006333629846861356,1.5393025740141514e-05
2616,1401,3503,0.0006333629846861356,0.001950065193726424
2617,1401,3604,0.0006333629846861356,1.5393025740141514e-05
2618,1401,3785,0.0006333629846861356,0.010165222798273352
2619,1402,1453,0.0008482349633272628,0.0
2620,1402,1630,0.0008482349633272628,0.0006476822341667999
2621,1402,1773,0.0008482349633272628,0.0005944414739732976
2622,1402,1782,0.0008482349633272628,0.0
2623,1402,1962,0.0008482349633272628,9.533765430479008e-06
2624,1402,2682,0.0008482349633272628,0.0017194243769677552
2625,1402,2750,0.0008482349633272628,0.001102196338591336
2626,1405,3162,0.0,0.014476547802843633
2627,1405,3804,0.0,0.0006124035033403288
2628,1405,3926,0.0,0.007385382110229626
2629,1406,3508,1.2287402117759949e-05,0.0
2630,1407,1576,0.0007530679179415537,0.0056427785606053835
2631,1407,2237,0.0007530679179415537,0.002922658605311583
2632,1407,3242,0.0007530679179415537,0.0
2633,1407,3906,0.0007530679179415537,0.0034373008971781737
2634,1407,4001,0.0007530679179415537,0.0
2635,1408,2993,0.0009200596689741153,0.0
2636,1408,3057,0.0009200596689741153,0.0
2637,1408,3392,0.0009200596689741153,0.00018311249757980993
2638,1408,3791,0.0009200596689741153,0.0011777972344793664
2639,1408,3975,0.0009200596689741153,0.007529032043041824
2640,1408,4020,0.0009200596689741153,0.0010332129318793438
2641,1409,3259,0.0,0.00204359124078768
2642,141,1242,0.0,0.006006935638991438
2643,141,1309,0.0,0.0002068265189926623
2644,141,1917,0.0,0.0006789525425744245
2645,141,2214,0.0,0.0002434321344036271
2646,141,337,0.0,0.0006880493620097036
2647,141,3393,0.0,0.0012729039797225946
2648,141,340,0.0,0.0
2649,141,3417,0.0,0.0
2650,141,3552,0.0,4.065914787166173e-05
2651,141,3630,0.0,0.0016520785240345605
2652,141,3675,0.0,0.0001648843060364305
2653,141,3828,0.0,0.0
2654,141,3951,0.0,0.005284383186996308
2655,141,750,0.0,0.0
2656,1411,1583,0.0002555223551841322,0.0022884828219183004
2657,1411,1925,0.0002555223551841322,0.0
2658,1411,2646,0.0002555223551841322,0.0007669028373726123
2659,1413,2725,0.000540781166029561,0.0
2660,1413,2767,0.000540781166029561,0.0028145344571089935
2661,1413,3196,0.000540781166029561,0.020564958560036824
2662,1413,3197,0.000540781166029561,0.0015283038436675535
2663,1413,3723,0.000540781166029561,6.646966299953639e-05
2664,1413,3951,0.000540781166029561,0.005284383186996308
2665,1414,1562,0.0019264788780852637,0.0003143610070428603
2666,1414,1919,0.0019264788780852637,0.0011962158798051866
2667,1414,2648,0.0019264788780852637,0.0
2668,1414,2937,0.0019264788780852637,0.0010224251925567446
2669,1414,3352,0.0019264788780852637,0.0
2670,1414,3567,0.0019264788780852637,0.0010419072809222676
2671,1414,3932,0.0019264788780852637,0.010624739456282057
2672,1415,1888,0.0,0.0
2673,1416,1709,0.0005113804821884801,0.0
2674,1416,2322,0.0005113804821884801,0.0
2675,1416,2520,0.0005113804821884801,0.0025485081154370086
2676,1416,2671,0.0005113804821884801,0.0
2677,1416,2816,0.0005113804821884801,0.0
2678,1416,3693,0.0005113804821884801,0.0
2679,1416,3881,0.0005113804821884801,0.0
2680,1417,1502,0.00034712659260872474,0.00250589094040945
2681,1417,1857,0.00034712659260872474,0.012384533825127
2682,1417,2533,0.00034712659260872474,0.0037356471525660626
2683,1418,3033,0.0005113804821884801,0.004471585001842326
2684,1418,3456,0.0005113804821884801,0.0
2685,1419,1733,0.002043675183742734,0.0
2686,1419,3104,0.002043675183742734,1.6788591010783983e-07
2687,1419,4024,0.002043675183742734,0.00237020594747854
2688,1420,1868,0.0,0.0
2689,1420,2484,0.0,0.0
2690,1420,3099,0.0,0.0
2691,1420,3100,0.0,0.0012073018544393093
2692,1420,3853,0.0,0.0008768214755095171
2693,1422,2369,0.00037348939059757486,0.001380681637871585
2694,1422,3003,0.00037348939059757486,0.001504951975826443
2695,1422,3397,0.00037348939059757486,0.000264185796372174
2696,1422,3570,0.00037348939059757486,0.0041489638839579835
2697,1422,3598,0.00037348939059757486,0.0009685006375382331
2698,1422,3816,0.00037348939059757486,7.00506650117036e-05
2699,1423,1793,0.0,0.0007793456529121924
2700,1424,1548,0.0,0.0009739618161258466
2701,1424,2048,0.0,0.0008221608019850878
2702,1424,4027,0.0,0.0
2703,1425,4048,0.0,0.0
2704,1426,3772,0.0,0.0025647510513435866
2705,1427,2357,0.00015224658757605783,0.003312032658411002
2706,1427,2369,0.00015224658757605783,0.001380681637871585
2707,1427,2421,0.00015224658757605783,0.0001896481042258763
2708,1427,3741,0.00015224658757605783,0.015446810168553845
2709,1428,1467,0.0,1.6788591010783983e-07
2710,1429,1444,0.0023018553856428248,0.0009294139619218597
2711,1429,1536,0.0023018553856428248,0.0006873296738767909
2712,1429,1795,0.0023018553856428248,9.39635492819062e-05
2713,1429,2302,0.0023018553856428248,0.007145738611172606
2714,1429,2310,0.0023018553856428248,0.0003977330480748241
2715,1429,2370,0.0023018553856428248,0.0
2716,1429,2588,0.0023018553856428248,0.014014122199767692
2717,1429,2681,0.0023018553856428248,0.022832424167471072
2718,1429,2695,0.0023018553856428248,0.004737413668402079
2719,1429,2806,0.0023018553856428248,0.0
2720,1429,2899,0.0023018553856428248,0.005367080990728848
2721,1429,3126,0.0023018553856428248,0.0
2722,1429,3610,0.0023018553856428248,0.00018762391242179574
2723,1429,3638,0.0023018553856428248,0.004191814316377759
2724,1429,3838,0.0023018553856428248,0.0013059425324958818
2725,1429,3854,0.0023018553856428248,0.000149202226356947
2726,143,338,0.0,0.0
2727,143,3403,0.0,0.0
2728,1431,1603,0.001402111464059757,0.005140838534733069
2729,1431,2057,0.001402111464059757,0.0
2730,1431,2244,0.001402111464059757,0.0006083142310810564
2731,1431,3315,0.001402111464059757,0.0
2732,1431,3467,0.001402111464059757,0.00022822216339372383
2733,1432,1529,0.0,0.0
2734,1432,1532,0.0,0.0026999874345786943
2735,1432,2377,0.0,0.0005113804821884801
2736,1436,1734,0.0006698761350946122,1.5626788965003323e-05
2737,1436,2186,0.0006698761350946122,0.007616251588392893
2738,1436,2493,0.0006698761350946122,0.001243739658810202
2739,1436,2498,0.0006698761350946122,0.0008577638357615122
2740,1438,1500,0.0005003644800818697,0.0
2741,1438,3119,0.0005003644800818697,0.0
2742,1438,3419,0.0005003644800818697,0.0
2743,1438,3499,0.0005003644800818697,0.0
2744,1438,3521,0.0005003644800818697,3.9173379025162624e-07
2745,1438,3695,0.0005003644800818697,0.0036877472644659924
2746,144,646,0.0,0.0
2747,1441,1634,7.029438001208316e-05,0.0005385688202655283
2748,1441,1924,7.029438001208316e-05,0.0006302210109690662
2749,1441,2021,7.029438001208316e-05,6.496697714300826e-05
2750,1441,2243,7.029438001208316e-05,0.00012394193002769637
2751,1441,2843,7.029438001208316e-05,0.0050635760201100605
2752,1441,2861,7.029438001208316e-05,0.019517384537349067
2753,1441,2869,7.029438001208316e-05,0.0006222541635710988
2754,1441,2971,7.029438001208316e-05,0.0
2755,1441,3454,7.029438001208316e-05,0.0021815051750038576
2756,1441,3537,7.029438001208316e-05,0.000597222282481783
2757,1442,1941,0.0,0.0005487267176079668
2758,1443,3286,6.0491515394267765e-05,0.0007604837288531412
